32.44,28.84,43
32.44,29.33,265
32.44,28.84,166
32.85,29.33,0
32.85,28.84,263
32.03,28.84,302
32.03,29.33,0
31.22,29.33,652
32.03,29.33,0
32.44,28.84,0
32.85,29.33,375
32.85,29.33,183
32.85,28.84,0
32.85,28.84,167
32.85,29.33,416
32.85,29.33,0
32.85,28.84,51
32.85,28.84,157
33.26,28.84,436
32.85,28.84,0
32.03,28.84,55
32.44,28.84,0
32.44,28.84,0
32.44,28.84,323
32.44,29.33,188
